prot,lig,score
sarsA_apo,Test_899.pdb_idx_0082_combo_20250812_092702,1.0
mersA_apo,Test_918.pdb_idx_0179_combo_20250812_093019,0.9095238
sarsA_apo,Test_885.pdb_idx_0075_combo_20250812_092703,0.8725186
mersA_apo,Test_880.pdb_idx_0087_combo_20250812_092936,0.86985016
sarsA_apo,Test_935.pdb_idx_0172_combo_20250812_092736,0.97400284
sarsA_apo,Test_891.pdb_idx_0052_combo_20250812_092646,0.9211382
sarsA_apo,Test_878.pdb_idx_0141_combo_20250812_092717,0.82416785
mersA_apo,Test_770.pdb_idx_0188_combo_20250812_093023,0.75098234
sarsA_apo,Test_879.pdb_idx_0126_combo_20250812_093007,0.9655172
sarsA_apo,Test_784.pdb_idx_0129_combo_20250812_092713,0.8968804
mersA_apo,Test_937.pdb_idx_0168_combo_20250812_092855,0.37678573
sarsA_apo,Test_890.pdb_idx_0191_combo_20250812_092731,0.77975273
sarsA_apo,Test_934.pdb_idx_0109_combo_20250812_092954,1.0
sarsA_apo,Test_960.pdb_idx_0058_combo_20250812_092651,0.1479442
sarsA_apo,Test_804.pdb_idx_0005_combo_20250812_092643,0.93609273
sarsA_apo,Test_772.pdb_idx_0025_combo_20250812_092655,0.834962
mersA_apo,Test_813.pdb_idx_0063_combo_20250812_092922,0.67122394
sarsA_apo,Test_836.pdb_idx_0029_combo_20250812_092642,0.94640523
mersA_apo,Test_843.pdb_idx_0114_combo_20250812_092840,0.4459765
sarsA_apo,Test_926.pdb_idx_0190_combo_20250812_092737,0.91374665
mersA_apo,Test_812.pdb_idx_0148_combo_20250812_092859,0.44731978
sarsA_apo,Test_860.pdb_idx_0158_combo_20250812_092721,0.9161238
mersA_apo,Test_805.pdb_idx_0106_combo_20250812_092825,0.72303545
sarsA_apo,Test_888.pdb_idx_0022_combo_20250812_092654,0.8958595
mersA_apo,Test_907.pdb_idx_0155_combo_20250812_092856,0.49212036
sarsA_apo,Test_801.pdb_idx_0076_combo_20250812_092700,0.75780034
sarsA_apo,Test_930.pdb_idx_0040_combo_20250812_092702,0.93829787
mersA_apo,Test_873.pdb_idx_0164_combo_20250812_092845,0.7319103
mersA_apo,Test_831.pdb_idx_0072_combo_20250812_092827,0.40123704
mersA_apo,Test_911.pdb_idx_0103_combo_20250812_092947,0.943634
sarsA_apo,Test_850.pdb_idx_0016_combo_20250812_092656,0.80277187
sarsA_apo,Test_868.pdb_idx_0184_combo_20250812_092900,0.95535713
mersA_apo,Test_896.pdb_idx_0073_combo_20250812_092833,0.37490636
mersA_apo,Test_939.pdb_idx_0124_combo_20250812_092841,0.5444701
sarsA_apo,Test_947.pdb_idx_0033_combo_20250812_092637,0.17182891
sarsA_apo,Test_867.pdb_idx_0131_combo_20250812_092722,0.89787704
sarsA_apo,Test_883.pdb_idx_0104_combo_20250812_092711,0.8488064
sarsA_apo,Test_944.pdb_idx_0009_combo_20250812_092639,0.84041876
mersA_apo,Test_905.pdb_idx_0130_combo_20250812_093013,0.6994135
mersA_apo,Test_833.pdb_idx_0064_combo_20250812_092802,0.7090643
sarsA_apo,Test_821.pdb_idx_0156_combo_20250812_092725,0.9245661
sarsA_apo,Test_786.pdb_idx_0015_combo_20250812_092652,0.9234417
mersA_apo,Test_886.pdb_idx_0159_combo_20250812_093010,0.72913504
sarsA_apo,Test_857.pdb_idx_0037_combo_20250812_092651,0.9014252
sarsA_apo,Test_892.pdb_idx_0091_combo_20250812_092707,0.94424963
mersA_apo,Test_838.pdb_idx_0042_combo_20250812_092917,0.76735294
sarsA_apo,Test_865.pdb_idx_0050_combo_20250812_092649,0.80370605
mersA_apo,Test_817.pdb_idx_0038_combo_20250812_092925,0.8877858
mersA_apo,Test_921.pdb_idx_0004_combo_20250812_092918,0.93733156
sarsA_apo,Test_946.pdb_idx_0107_combo_20250812_092717,0.908801
mersA_apo,Test_904.pdb_idx_0061_combo_20250812_092924,0.86787206
mersA_apo,Test_924.pdb_idx_0120_combo_20250812_093002,0.78875595
