prot,lig,score
mersA_apo,Test_902.pdb_idx_0006_combo_20250812_091435,0.56302303
mersA_apo,Test_929.pdb_idx_0002_combo_20250812_091430,0.8850251
mersA_apo,Test_828.pdb_idx_0133_combo_20250812_091530,0.7917926
sarsA_apo,Test_964.pdb_idx_0000_combo_20250812_091308,0.9639037
mersA_apo,Test_866.pdb_idx_0192_combo_20250812_091535,0.8878628
mersA_apo,Test_922.pdb_idx_0021_combo_20250812_091436,0.7300113
mersA_apo,Test_852.pdb_idx_0096_combo_20250812_091502,0.87692803
mersA_apo,Test_830.pdb_idx_0048_combo_20250812_091445,0.7039729
sarsA_apo,Test_777.pdb_idx_0173_combo_20250812_091408,0.86868066
mersA_apo,Test_809.pdb_idx_0054_combo_20250812_091436,0.8362926
mersA_apo,Test_893.pdb_idx_0180_combo_20250812_091533,0.83312654
mersA_apo,Test_955.pdb_idx_0057_combo_20250812_091440,0.60152286
mersA_apo,Test_889.pdb_idx_0175_combo_20250812_091531,0.91907895
sarsA_apo,Test_908.pdb_idx_0071_combo_20250812_091339,0.7184329
sarsA_apo,Test_864.pdb_idx_0102_combo_20250812_091504,0.91071427
sarsA_apo,Test_790.pdb_idx_0127_combo_20250812_091521,0.92
mersA_apo,Test_917.pdb_idx_0135_combo_20250812_091528,0.8901715
sarsA_apo,Test_938.pdb_idx_0125_combo_20250812_091519,1.0
sarsA_apo,Test_943.pdb_idx_0030_combo_20250812_091327,0.89446473
sarsA_apo,Test_959.pdb_idx_0032_combo_20250812_091433,0.9375
sarsA_apo,Test_916.pdb_idx_0045_combo_20250812_091323,0.80642635
sarsA_apo,Test_825.pdb_idx_0099_combo_20250812_091408,0.9279975
mersA_apo,Test_844.pdb_idx_0115_combo_20250812_091502,0.7988792
sarsA_apo,Test_927.pdb_idx_0085_combo_20250812_091443,1.0
sarsA_apo,Test_884.pdb_idx_0043_combo_20250812_091316,0.9071537
sarsA_apo,Test_858.pdb_idx_0136_combo_20250812_091346,0.97415066
mersA_apo,Test_771.pdb_idx_0092_combo_20250812_091450,0.7737203
sarsA_apo,Test_925.pdb_idx_0051_combo_20250812_091325,0.87733334
mersA_apo,Test_962.pdb_idx_0144_combo_20250812_091514,0.687408
sarsA_apo,Test_876.pdb_idx_0053_combo_20250812_091441,1.0
sarsA_apo,Test_928.pdb_idx_0011_combo_20250812_091429,0.96
sarsA_apo,Test_906.pdb_idx_0153_combo_20250812_091409,0.54575664
