prot,lig,score
sarsA_apo,Test_846.pdb_idx_0161_shape_20250812_091929,0.9201439
mersA_apo,Test_799.pdb_idx_0149_shape_20250812_092039,0.34862384
sarsA_apo,Test_961.pdb_idx_0008_shape_20250812_091838,0.82838744
sarsA_apo,Test_824.pdb_idx_0105_shape_20250812_092134,1.0
mersA_apo,Test_794.pdb_idx_0017_shape_20250812_092124,0.9189786
mersA_apo,Test_949.pdb_idx_0097_shape_20250812_092027,0.49042743
sarsA_apo,Test_776.pdb_idx_0055_shape_20250812_091851,0.86624205
sarsA_apo,Test_819.pdb_idx_0111_shape_20250812_091921,0.8189001
sarsA_apo,Test_951.pdb_idx_0062_shape_20250812_091922,0.890644
mersA_apo,Test_800.pdb_idx_0081_shape_20250812_092148,0.78313255
sarsA_apo,Test_834.pdb_idx_0162_shape_20250812_091925,0.8761203
sarsA_apo,Test_842.pdb_idx_0113_shape_20250812_091905,0.67411923
mersA_apo,Test_914.pdb_idx_0012_shape_20250812_092003,0.16064781
mersA_apo,Test_902.pdb_idx_0006_shape_20250812_091949,0.510199
mersA_apo,Test_929.pdb_idx_0002_shape_20250812_091950,0.18893678
mersA_apo,Test_828.pdb_idx_0133_shape_20250812_092214,0.7917926
sarsA_apo,Test_964.pdb_idx_0000_shape_20250812_091831,0.962588
mersA_apo,Test_866.pdb_idx_0192_shape_20250812_092219,0.85263157
mersA_apo,Test_922.pdb_idx_0021_shape_20250812_092117,0.73574686
mersA_apo,Test_852.pdb_idx_0096_shape_20250812_092018,0.15131125
mersA_apo,Test_830.pdb_idx_0048_shape_20250812_092020,0.40796596
sarsA_apo,Test_777.pdb_idx_0173_shape_20250812_091935,0.872543
mersA_apo,Test_809.pdb_idx_0054_shape_20250812_091958,0.12151842
mersA_apo,Test_893.pdb_idx_0180_shape_20250812_092218,0.83312654
mersA_apo,Test_955.pdb_idx_0057_shape_20250812_092121,0.6078125
mersA_apo,Test_889.pdb_idx_0175_shape_20250812_092216,0.92287236
sarsA_apo,Test_908.pdb_idx_0071_shape_20250812_091901,0.7184329
sarsA_apo,Test_864.pdb_idx_0102_shape_20250812_092019,0.87931037
